id,name,address,category,location,lat,lng,details,reviews
216987,Hennessy Pub,"London, , United Kingdom",attraction,London,51.572640909349,-0.41270504408679,http://tour-pedia.org/api/getPlaceDetails?id=216987,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=216987
217081,The O2 Arena,"London, , United Kingdom",attraction,London,51.5208524812,-0.016405034172,http://tour-pedia.org/api/getPlaceDetails?id=217081,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217081
35102,Grosvenor Gardens,"Grosvenor Gardens, London, United Kingdom",attraction,London,51.496332,-0.145058,http://tour-pedia.org/api/getPlaceDetails?id=35102,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35102
35195,Soho Square,"London, United Kingdom",attraction,London,51.51532,-0.132144,http://tour-pedia.org/api/getPlaceDetails?id=35195,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35195
35234,The Holly Bush,22 Holly Mount,attraction,London,51.557747,-0.179249,http://tour-pedia.org/api/getPlaceDetails?id=35234,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35234
35241,Dogstar,389 Coldharbour Ln.,attraction,London,51.461808333222,-0.11186957359314,http://tour-pedia.org/api/getPlaceDetails?id=35241,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35241
35243,The Atlas,16 Seagrave Rd.,attraction,London,51.486243,-0.196297,http://tour-pedia.org/api/getPlaceDetails?id=35243,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35243
35278,Ye Olde Spotted Horse,122 Putney High St,attraction,London,51.46268859134,-0.21623582853372,http://tour-pedia.org/api/getPlaceDetails?id=35278,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35278
35281,The Coat and Badge,10 Lacy Road,attraction,London,51.464489,-0.216393,http://tour-pedia.org/api/getPlaceDetails?id=35281,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35281
35301,The Cow,89 Westbourne Park Rd,attraction,London,51.519200629511,-0.19549831521887,http://tour-pedia.org/api/getPlaceDetails?id=35301,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35301
35387,The Grapes,76 Narrow St.,attraction,London,51.50885602124,-0.034068822376901,http://tour-pedia.org/api/getPlaceDetails?id=35387,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35387
35398,Scala,275 Pentonville Rd,attraction,London,51.530770594714,-0.12090636885989,http://tour-pedia.org/api/getPlaceDetails?id=35398,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35398
35444,Pub on the Park,19 Martello St,attraction,London,51.541966795921,-0.058396,http://tour-pedia.org/api/getPlaceDetails?id=35444,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35444
35452,Zigfrid von Underbelly,11 Hoxton Sq,attraction,London,51.527889722561,-0.081764459609985,http://tour-pedia.org/api/getPlaceDetails?id=35452,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35452
35469,Amersham Arms,388 New Cross Rd.,attraction,London,51.475821,-0.032669,http://tour-pedia.org/api/getPlaceDetails?id=35469,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35469
35480,Pembury Tavern,90 Amhurst Rd.,attraction,London,51.549377407888,-0.059652328491211,http://tour-pedia.org/api/getPlaceDetails?id=35480,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35480
35505,KOKO,1A Camden High St.,attraction,London,51.534679423545,-0.1383549574202,http://tour-pedia.org/api/getPlaceDetails?id=35505,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35505
35508,The Ku Bar,"30, Lisle St, London, United Kingdom",attraction,London,51.511674,-0.129842,http://tour-pedia.org/api/getPlaceDetails?id=35508,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35508
35516,The Underworld,174 Camden High St.,attraction,London,51.539215397542,-0.1424252986908,http://tour-pedia.org/api/getPlaceDetails?id=35516,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35516
35517,Dublin Castle,94 Parkway,attraction,London,51.537438513237,-0.14552110368917,http://tour-pedia.org/api/getPlaceDetails?id=35517,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35517
35525,Coronet Theatre,28 New Kent Rd.,attraction,London,51.494880117115,-0.098970314043022,http://tour-pedia.org/api/getPlaceDetails?id=35525,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35525
35530,The Academy,Kingston Lane,attraction,London,51.53323607997,-0.47395637439395,http://tour-pedia.org/api/getPlaceDetails?id=35530,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35530
35543,Westminster Abbey,20 Dean's Yard,attraction,London,51.499469700759,-0.1285582780838,http://tour-pedia.org/api/getPlaceDetails?id=35543,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35543
35544,Horse Guards Parade,Whitehall,attraction,London,51.504976150149,-0.12866020202637,http://tour-pedia.org/api/getPlaceDetails?id=35544,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35544
35596,Big Ben,Parliament Sq.,attraction,London,51.500645178194,-0.12457251548767,http://tour-pedia.org/api/getPlaceDetails?id=35596,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35596
35599,Trafalgar Square,Trafalgar Sq,attraction,London,51.507987886441,-0.12804865837097,http://tour-pedia.org/api/getPlaceDetails?id=35599,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35599
35602,Madame Tussauds London,"Marylebone Road, London, United Kingdom",attraction,London,51.522832,-0.15535,http://tour-pedia.org/api/getPlaceDetails?id=35602,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35602
35611,Osterley Park,Jersey Rd.,attraction,London,51.489854359442,-0.35079002380371,http://tour-pedia.org/api/getPlaceDetails?id=35611,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35611
35625,Hoxton Square,"London, United Kingdom",attraction,London,51.527629,-0.081299,http://tour-pedia.org/api/getPlaceDetails?id=35625,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35625
35668,Abbey Road Studios,3 Abbey Rd.,attraction,London,51.532081284886,-0.17793774604797,http://tour-pedia.org/api/getPlaceDetails?id=35668,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35668
35751,National Maritime Museum,"Romney Road, London, United Kingdom",attraction,London,51.480972,-0.005279,http://tour-pedia.org/api/getPlaceDetails?id=35751,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35751
35963,Dominion Theatre,268-269 Tottenham Court Rd.,attraction,London,51.516657640146,-0.13025370086907,http://tour-pedia.org/api/getPlaceDetails?id=35963,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35963
35964,Her Majesty's Theatre,Haymarket,attraction,London,51.508391866369,-0.13184049883004,http://tour-pedia.org/api/getPlaceDetails?id=35964,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35964
35970,Victoria Palace Theatre,Victoria Street,attraction,London,51.49678602064,-0.14220851014521,http://tour-pedia.org/api/getPlaceDetails?id=35970,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35970
35973,New Wimbledon Theatre,93 The Broadway,attraction,London,51.419310220782,-0.20136896164194,http://tour-pedia.org/api/getPlaceDetails?id=35973,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35973
35982,Royal Albert Hall,Kensington Gore,attraction,London,51.500982454474,-0.17741203308105,http://tour-pedia.org/api/getPlaceDetails?id=35982,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35982
35989,Richmond Theatre,Little Green,attraction,London,51.462074761684,-0.30399084445355,http://tour-pedia.org/api/getPlaceDetails?id=35989,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=35989
36022,Everyman Screen on the Green,"83 Upper Street, London, United Kingdom",attraction,London,51.536814,-0.103542,http://tour-pedia.org/api/getPlaceDetails?id=36022,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36022
36027,Emirates Stadium,75 Drayton Pk,attraction,London,51.554967881033,-0.10842561721802,http://tour-pedia.org/api/getPlaceDetails?id=36027,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36027
36028,Hackney Empire,291 Mare St.,attraction,London,51.54561371536,-0.055371476405121,http://tour-pedia.org/api/getPlaceDetails?id=36028,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36028
36029,indigO2,Millennium Way,attraction,London,51.502331534634,0.0045490264892578,http://tour-pedia.org/api/getPlaceDetails?id=36029,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36029
36037,The Albany,Douglas Way,attraction,London,51.477743,-0.02743,http://tour-pedia.org/api/getPlaceDetails?id=36037,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36037
36038,The O2 Arena,Peninsula Sq.,attraction,London,51.502852455889,0.0031542778015137,http://tour-pedia.org/api/getPlaceDetails?id=36038,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36038
36050,Hampstead Theatre,Eton Avenue,attraction,London,51.543766230368,-0.17365694046021,http://tour-pedia.org/api/getPlaceDetails?id=36050,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36050
36056,Millfield Theatre,Silver Street,attraction,London,51.616410679852,-0.081255983691106,http://tour-pedia.org/api/getPlaceDetails?id=36056,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36056
36058,Broadway Theatre,Catford Broadway,attraction,London,51.445258902821,-0.020316,http://tour-pedia.org/api/getPlaceDetails?id=36058,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36058
36065,The Space,269 Westferry Road,attraction,London,51.491860882156,-0.024022067084324,http://tour-pedia.org/api/getPlaceDetails?id=36065,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36065
36066,White Bear Theatre Club,138 Kennington Park Road,attraction,London,51.486665,-0.107598,http://tour-pedia.org/api/getPlaceDetails?id=36066,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36066
36069,The Battersea Barge,9 Elms Lane,attraction,London,51.483047,-0.13627767562866,http://tour-pedia.org/api/getPlaceDetails?id=36069,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36069
36147,Boujis,"43 Thurloe Street, London, United Kingdom",attraction,London,51.494442,-0.174405,http://tour-pedia.org/api/getPlaceDetails?id=36147,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36147
36202,The Old Vic,The Cut,attraction,London,51.502084428879,-0.10951995849609,http://tour-pedia.org/api/getPlaceDetails?id=36202,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36202
36262,The Stag,67 Fleet Rd,attraction,London,51.553380203144,-0.16168355941772,http://tour-pedia.org/api/getPlaceDetails?id=36262,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36262
36276,The Gowlett,62 Gowlett Rd,attraction,London,51.463845,-0.070504546165466,http://tour-pedia.org/api/getPlaceDetails?id=36276,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36276
36277,The North London Tavern,Kilburn High Rd,attraction,London,51.5456144592,-0.20252287387848,http://tour-pedia.org/api/getPlaceDetails?id=36277,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36277
36291,The Falcon,33 Bedford Road,attraction,London,51.464258,-0.129049,http://tour-pedia.org/api/getPlaceDetails?id=36291,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36291
36301,The Prince George,40 Parkholme Rd.,attraction,London,51.545018,-0.068329,http://tour-pedia.org/api/getPlaceDetails?id=36301,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36301
36329,Balham Bowls Club,7-9 Ramsden Rd.,attraction,London,51.444866,-0.15212,http://tour-pedia.org/api/getPlaceDetails?id=36329,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36329
36417,Hawley Arms,2 Castlehaven Rd.,attraction,London,51.542014003077,-0.1454411646817,http://tour-pedia.org/api/getPlaceDetails?id=36417,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36417
36460,Royal Inn On The Park,Lauriston Rd.,attraction,London,51.536646178041,-0.043344497680664,http://tour-pedia.org/api/getPlaceDetails?id=36460,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36460
36483,The Queen's Head & Artichoke,30-32 Albany St,attraction,London,51.525718,-0.144052,http://tour-pedia.org/api/getPlaceDetails?id=36483,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36483
36486,Duke of Hamilton,23-25 New End,attraction,London,51.558609991504,-0.17762660980225,http://tour-pedia.org/api/getPlaceDetails?id=36486,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36486
36549,The Earl Spencer,260-262 Merton Road,attraction,London,51.448215,-0.199212,http://tour-pedia.org/api/getPlaceDetails?id=36549,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36549
36591,White Hart,The Terrace,attraction,London,51.470996201742,-0.25565788331877,http://tour-pedia.org/api/getPlaceDetails?id=36591,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36591
36601,The Curtains Up,28a Comeragh Rd.,attraction,London,51.489326609197,-0.20931959152222,http://tour-pedia.org/api/getPlaceDetails?id=36601,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36601
36613,"The Brown Dog, Barnes",Cross Street,attraction,London,51.468977,-0.251545,http://tour-pedia.org/api/getPlaceDetails?id=36613,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36613
36614,The Sun Inn,7 Church Road,attraction,London,51.473474,-0.24727926666667,http://tour-pedia.org/api/getPlaceDetails?id=36614,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36614
36663,Tricycle Theatre,269 Kilburn High Road,attraction,London,51.543216888647,-0.20011154795851,http://tour-pedia.org/api/getPlaceDetails?id=36663,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36663
36694,The City Barge,27 Strand on the Green,attraction,London,51.484956,-0.27911913909472,http://tour-pedia.org/api/getPlaceDetails?id=36694,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36694
36832,The Bree Louise,69 Coburg St,attraction,London,51.527042766667,-0.135501,http://tour-pedia.org/api/getPlaceDetails?id=36832,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36832
36834,The Old Eagle,251 Royal College Street,attraction,London,51.542706,-0.139252,http://tour-pedia.org/api/getPlaceDetails?id=36834,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36834
36837,Myddleton Arms,52 Canonbury Rd.,attraction,London,51.541698708487,-0.097816126469367,http://tour-pedia.org/api/getPlaceDetails?id=36837,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36837
36865,The Ring,72 Blackfriars Rd.,attraction,London,51.503687253174,-0.10457396507263,http://tour-pedia.org/api/getPlaceDetails?id=36865,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36865
36883,Coborn Arms,8 Coborn Rd.,attraction,London,51.527228648585,-0.030426979064941,http://tour-pedia.org/api/getPlaceDetails?id=36883,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36883
36904,The Elephant's Head,224 Camden High Street,attraction,London,51.540778094051,-0.14406670945983,http://tour-pedia.org/api/getPlaceDetails?id=36904,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36904
36930,Essex Yeoman (Original Pub Company),70 Station Rd.,attraction,London,51.558750066852,0.25045394897461,http://tour-pedia.org/api/getPlaceDetails?id=36930,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36930
36941,Earl Ferrers,Ferrers Road,attraction,London,51.423709169917,-0.13247147546181,http://tour-pedia.org/api/getPlaceDetails?id=36941,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36941
36961,Thatched House,St Marys Ln.,attraction,London,51.557329282607,0.27585983276367,http://tour-pedia.org/api/getPlaceDetails?id=36961,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36961
36974,The Duke of Wellington,119 Balls Pond Rd,attraction,London,51.546296,-0.080739075,http://tour-pedia.org/api/getPlaceDetails?id=36974,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36974
37019,Golden Lion,2 High St.,attraction,London,51.57860304951,0.18034100532532,http://tour-pedia.org/api/getPlaceDetails?id=37019,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37019
37078,Coach & Horses,173-175 Clapham Park Rd.,attraction,London,51.459621,-0.131354,http://tour-pedia.org/api/getPlaceDetails?id=37078,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37078
37096,The Prince Albert (Whitton),Hounslow Road,attraction,London,51.454591,-0.358781,http://tour-pedia.org/api/getPlaceDetails?id=37096,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37096
37100,The Bull & Last,168 Highgate Rd,attraction,London,51.558766244444,-0.148712,http://tour-pedia.org/api/getPlaceDetails?id=37100,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37100
37109,The William Webb Ellis (Wetherspoon),24 London Rd.,attraction,London,51.447570476178,-0.32860088207969,http://tour-pedia.org/api/getPlaceDetails?id=37109,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37109
37175,The Old White Lion,121 Great North Road,attraction,London,51.586516483796,-0.16431480646133,http://tour-pedia.org/api/getPlaceDetails?id=37175,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37175
37193,J.J. Moon's (Wetherspoon),397 High Rd.,attraction,London,51.553525940925,-0.29279771610718,http://tour-pedia.org/api/getPlaceDetails?id=37193,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37193
37210,Bow Bells,Bow Road,attraction,London,51.527916421632,-0.019869804382324,http://tour-pedia.org/api/getPlaceDetails?id=37210,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37210
37215,The Prince Alfred,5A Formosa St,attraction,London,51.524375,-0.184941,http://tour-pedia.org/api/getPlaceDetails?id=37215,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37215
37283,Dirty Dicks,202 Bishopsgate,attraction,London,51.518222361573,-0.079886224704922,http://tour-pedia.org/api/getPlaceDetails?id=37283,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37283
37299,The Oak,137 Westbourne Park Rd.,attraction,London,51.518776179596,-0.1978229531054,http://tour-pedia.org/api/getPlaceDetails?id=37299,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37299
37305,Union Chapel,Compton Ave.,attraction,London,51.544813791666,-0.10243892669678,http://tour-pedia.org/api/getPlaceDetails?id=37305,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37305
37363,The Red Lion (Fulwell),Stanley Road,attraction,London,51.430945,-0.345269,http://tour-pedia.org/api/getPlaceDetails?id=37363,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37363
37410,Blythe Hill Tavern,319 Stanstead Road,attraction,London,51.442376,-0.033562,http://tour-pedia.org/api/getPlaceDetails?id=37410,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37410
37441,The Claret Freehouse,Lower Addiscombe Road,attraction,London,51.37997174,-0.07373165,http://tour-pedia.org/api/getPlaceDetails?id=37441,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37441
37446,Cineworld Cinemas,"Southbury Leisure Park, 208 Southbury Road, Enfield, United Kingdom",attraction,London,51.649663,-0.060372,http://tour-pedia.org/api/getPlaceDetails?id=37446,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37446
37491,The Brown Bear,Leman Rd.,attraction,London,51.511429,-0.068811,http://tour-pedia.org/api/getPlaceDetails?id=37491,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37491
37550,The London Apprentice,62 Church Street,attraction,London,51.471000909805,-0.320769,http://tour-pedia.org/api/getPlaceDetails?id=37550,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37550
37582,Shakespeare's Head (Wetherspoon),64-68 Kingsway,attraction,London,51.51659461171,-0.11981964111328,http://tour-pedia.org/api/getPlaceDetails?id=37582,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37582
37586,Dulwich Woodhouse,39 Sydenham Hill,attraction,London,51.432778740577,-0.072686430508228,http://tour-pedia.org/api/getPlaceDetails?id=37586,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37586
37609,The Capitol (Wetherspoon),11-21 London Rd.,attraction,London,51.439189226409,-0.055103302001953,http://tour-pedia.org/api/getPlaceDetails?id=37609,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37609
37610,All Inn One,53 Perry Vale,attraction,London,51.438333184428,-0.052356719970703,http://tour-pedia.org/api/getPlaceDetails?id=37610,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37610
37612,East Dulwich Tavern,1 Lordship Ln.,attraction,London,51.460290937202,-0.075016021728516,http://tour-pedia.org/api/getPlaceDetails?id=37612,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37612
37616,The Cuckfield,31 High St.,attraction,London,51.579269777842,0.024933815002441,http://tour-pedia.org/api/getPlaceDetails?id=37616,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37616
37646,The Salisbury,1 Grand Parade,attraction,London,51.582252264784,-0.099448993802071,http://tour-pedia.org/api/getPlaceDetails?id=37646,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37646
37667,The Pheasant Pub,98 West End Lane,attraction,London,51.485284775041,-0.4402095079422,http://tour-pedia.org/api/getPlaceDetails?id=37667,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37667
37730,The Tally Ho (Wetherspoon),749 High Rd.,attraction,London,51.614208452542,-0.17633247845942,http://tour-pedia.org/api/getPlaceDetails?id=37730,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37730
37733,Fox & Firkin,316 High St.,attraction,London,51.456993349403,-0.014460141363006,http://tour-pedia.org/api/getPlaceDetails?id=37733,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37733
37736,The Metropolitan,60 Great Western Rd.,attraction,London,51.520603559842,-0.20058747739649,http://tour-pedia.org/api/getPlaceDetails?id=37736,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37736
37756,New Wine Church,"Gateway House, John Wilson Street",attraction,London,51.493155829331,0.061049973498752,http://tour-pedia.org/api/getPlaceDetails?id=37756,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37756
37863,The Birdcage,57 Stamford Hill,attraction,London,51.56630409781,-0.073029748967421,http://tour-pedia.org/api/getPlaceDetails?id=37863,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37863
37906,The Fulham Mitre,81 Dawes Rd.,attraction,London,51.479956355309,-0.20272135734558,http://tour-pedia.org/api/getPlaceDetails?id=37906,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37906
37917,The National Archives,Bessant Drive,attraction,London,51.479859469188,-0.2801513671875,http://tour-pedia.org/api/getPlaceDetails?id=37917,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37917
37982,The Prince Albert Battersea,Albert Bridge rd,attraction,London,51.47952798754,-0.165759,http://tour-pedia.org/api/getPlaceDetails?id=37982,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37982
38037,Ailsa Tavern - Shepherd Neame,263 St Margarets Road,attraction,London,51.46053994067,-0.32288432121277,http://tour-pedia.org/api/getPlaceDetails?id=38037,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38037
38042,The Rose & Crown,55 High St.,attraction,London,51.425758219438,-0.22041320800781,http://tour-pedia.org/api/getPlaceDetails?id=38042,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38042
38046,The Anglers,3 Broom Rd,attraction,London,51.429481588733,-0.3224021,http://tour-pedia.org/api/getPlaceDetails?id=38046,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38046
38050,Brondes Age,324 Kilburn High Rd.,attraction,London,51.545402337099,-0.20201588008418,http://tour-pedia.org/api/getPlaceDetails?id=38050,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38050
38077,The Village,31 Orford Rd.,attraction,London,51.582605,-0.011857,http://tour-pedia.org/api/getPlaceDetails?id=38077,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38077
38117,The Three Crowns,175 Stoke Newington High St,attraction,London,51.562185112973,-0.073986053466797,http://tour-pedia.org/api/getPlaceDetails?id=38117,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38117
38123,Captain Kidd,108 Wapping High St.,attraction,London,51.503213090192,-0.057721138000488,http://tour-pedia.org/api/getPlaceDetails?id=38123,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38123
38197,Saint Mary Abbots Gardens,"London, United Kingdom",attraction,London,51.502112,-0.193053,http://tour-pedia.org/api/getPlaceDetails?id=38197,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38197
38226,Red Lion,"Linkfield Road, Isleworth",attraction,London,51.473506,-0.334044,http://tour-pedia.org/api/getPlaceDetails?id=38226,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38226
38250,Big Red,385 Holloway Rd,attraction,London,51.557374396089,-0.11948822404431,http://tour-pedia.org/api/getPlaceDetails?id=38250,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38250
38260,The Southampton Arms,139 Highgate Rd,attraction,London,51.556152,-0.14612,http://tour-pedia.org/api/getPlaceDetails?id=38260,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38260
38262,Windsor Castle Pub,Carshalton Road,attraction,London,51.362521292526,-0.16853024832594,http://tour-pedia.org/api/getPlaceDetails?id=38262,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38262
38290,The Faltering Fullback,19 Perth Rd.,attraction,London,51.568552612739,-0.10820358765161,http://tour-pedia.org/api/getPlaceDetails?id=38290,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38290
38294,The Castle,15 Grosvenor Rise E,attraction,London,51.580759,-0.011243,http://tour-pedia.org/api/getPlaceDetails?id=38294,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38294
38326,Cineworld Cinemas,"Leisure West, Air Park Way, Feltham, United Kingdom",attraction,London,51.444499,-0.405878,http://tour-pedia.org/api/getPlaceDetails?id=38326,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38326
38385,Prince Blucher,The Green (Twickenham),attraction,London,51.444401,-0.344629,http://tour-pedia.org/api/getPlaceDetails?id=38385,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38385
38391,Oddfellows Arms,"Waxwell Lane, Pinner",attraction,London,51.595654885342,-0.384521484375,http://tour-pedia.org/api/getPlaceDetails?id=38391,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38391
38438,Hither Green Village,Leahurst Road,attraction,London,51.452793839737,0.0021059564614271,http://tour-pedia.org/api/getPlaceDetails?id=38438,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38438
38468,The Bolingbroke,174 Northcote Rd.,attraction,London,51.453985181869,-0.16404658555984,http://tour-pedia.org/api/getPlaceDetails?id=38468,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38468
38485,The Red Cow,59 Sheen Road,attraction,London,51.461640783319,-0.29688891528092,http://tour-pedia.org/api/getPlaceDetails?id=38485,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38485
38498,The Wheatsheaf,41 Haven Ln.,attraction,London,51.517135398951,-0.29988169670105,http://tour-pedia.org/api/getPlaceDetails?id=38498,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38498
38523,The Rose & Crown,199 Stoke Newington Church Street,attraction,London,51.560934267098,-0.083278788852091,http://tour-pedia.org/api/getPlaceDetails?id=38523,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38523
38552,Queens Head,2 High Street,attraction,London,51.417769,0.068219304084778,http://tour-pedia.org/api/getPlaceDetails?id=38552,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38552
38607,The Spurstowe Arms,38 Greenwood Rd,attraction,London,51.545363,-0.063311,http://tour-pedia.org/api/getPlaceDetails?id=38607,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38607
38651,Drayton Court Pub,The Avenue,attraction,London,51.514217,-0.319294,http://tour-pedia.org/api/getPlaceDetails?id=38651,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=38651
