address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
,poi,62566,51.5506438,-0.1585852,London,Ambulance Standby Point,4eb4624530f8d0f18be4745a,0,Rest Area,http://tour-pedia.org/api/getPlaceDetails?id=62566,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62566
,poi,62567,51.524238563562,0.072044299271249,London,Royal Docks Roundabout,4eb46ef46da1df9ffa0e8e13,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62567,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62567
,poi,62574,51.534546249853,-0.34753943565787,London,Bus Stop DD,4eb51ae4cc2143e827d33346,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62574,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62574
,poi,62583,51.554845045137,-0.13988858091651,London,Lady Somerset Road,4eb53e7d0aaf1abedf334e81,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62583,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62583
,poi,62584,51.553218841553,-0.14295050501823,London,Greenwood Place,4eb53f05e30006eb12067353,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62584,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62584
,poi,62585,51.554390355784,-0.14210651598482,London,Burghley Road,4eb542c36da1df9ffa646763,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62585,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62585
Eynsham Drive,poi,62586,51.494113286894,0.11803833508016,London,Abbey Wood Library,4eb543a930f8d0f18c4128f5,0,Library,http://tour-pedia.org/api/getPlaceDetails?id=62586,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62586
,poi,62588,51.448012614872,0.17761390792993,London,In A Big Mess,4eb55a5ee5fa17fc86b97320,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=62588,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62588
Finsbury Park Railway Station (FPK),poi,62589,51.564737267514,-0.10642459484971,London,Platform 5,4eb568298b81a81f908724dc,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62589,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62589
Moving Target!,poi,62591,51.643578021053,-0.17992982203209,London,TfL Bus 384,4eb56dd8e5fa17fc86c3b2ff,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62591,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62591
Moving Target!,poi,62596,51.546915580601,0.00036980810456144,London,TfL Bus 308,4eb5868de5fa17fc86d042e2,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62596,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62596
,poi,62608,51.509649,-0.075337,London,"City Sightseeng Bus Stop. Red, Yellow Line",4eb654d1b8f786e27597cc2d,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62608,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62608
,poi,62609,51.489675,0.122769,London,Manorside Close,4eb65bb693ad2365708f66b4,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62609,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62609
,poi,62611,51.462272644043,-0.3709616959095,London,Rossindel Road,4eb675a4b8f786e275a2df49,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62611,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62611
,poi,62614,51.6125017,-0.3631678,London,12:18 to Wolverhampton,4eb67db52c5b53141ac52f76,0,General Travel,http://tour-pedia.org/api/getPlaceDetails?id=62614,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62614
,poi,62615,51.495632450639,-0.2449592014962,London,Goldhawk Road/Youngs Corner Bus Stop,4eb69298f5b94bd85c492284,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62615,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62615
,poi,62620,51.442146321834,-0.38873791187199,London,Rail replacement bus service,4eb69e34f5b94bd85c4de2a1,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62620,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62620
395 lewisham high st,poi,62623,51.446156,-0.019422,London,Ayurvedic centre,4eb6bef24901cef9d91617e4,0,Medical Center,http://tour-pedia.org/api/getPlaceDetails?id=62623,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62623
High street,poi,62627,51.534847,-0.24321202031546,London,High Street (Harrow Road),4eb6cfc5722e578a500a88d7,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62627,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62627
Surbiton Railway Station,poi,62633,51.392691608162,-0.30400187101784,London,Platform 1,4eb6dd469adfc6871302b820,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=62633,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62633
,poi,62634,51.495361,-0.344511,London,Megabus M10 to Cwmbran,4eb6eae7f790d87d035c2c58,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62634,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62634
,poi,62636,51.424367411383,-0.25471688126982,London,KU Library,4eb6f24677c8972737b0ec45,0,Library,http://tour-pedia.org/api/getPlaceDetails?id=62636,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62636
,poi,62641,51.5422589,-0.2498631,London,Walthamstow Market E17,4eb720596c2590eb88c903c3,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62641,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62641
,poi,62642,51.550942462795,-0.0025836559754863,London,Colegrove Road,4eb7232bf790d87d03768c59,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62642,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62642
,poi,62643,51.607585,-0.116376,London,Marlborough Road,4eb751532c5b53141b2487a3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62643,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62643
,poi,62645,51.556924,0.256657,London,New Place Gardens,4eb79fa361af0dda9145daa9,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62645,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62645
Townley Rd.,poi,62648,51.45616234382,0.14396909656006,London,Central Library,4eb7b8bf6da1df9ffb6f76ff,0,Library,http://tour-pedia.org/api/getPlaceDetails?id=62648,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62648
at Terminal 5,poi,62651,51.472584249686,-0.48631032560469,London,Gate A10,4eb7bdf56c2590eb89027d92,0,Airport Gate,http://tour-pedia.org/api/getPlaceDetails?id=62651,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62651
World Travel Market,poi,62653,51.509324,0.02592,London,Visit Iceland,4eb7c2d14901cef9d980be81,0,General Travel,http://tour-pedia.org/api/getPlaceDetails?id=62653,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62653
Booth GV285 In Global Village @ WTM,poi,62656,51.506812,0.028589,London,G Adventures @ WTM (booth GV285),4eb7e520775b544c28526220,0,General Travel,http://tour-pedia.org/api/getPlaceDetails?id=62656,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62656
WTM Excel-Center,poi,62657,51.507727,0.023421,London,myswitzerland.com/ typicalswisshotels,4eb7efa36c2590eb89185c19,0,General Travel,http://tour-pedia.org/api/getPlaceDetails?id=62657,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62657
94 Lillie Rd.,poi,62660,51.485315535749,-0.20229441033587,London,Apple Dentist,4eb80fc8722e578a50916a5b,0,Dentist's Office,http://tour-pedia.org/api/getPlaceDetails?id=62660,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62660
,poi,62666,51.51285,-0.307714,London,Telfer Room,4eb82c94f790d87d03e0cf6e,0,City Hall,http://tour-pedia.org/api/getPlaceDetails?id=62666,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62666
,poi,62668,51.479491966927,-0.10804520668552,London,Oval Ambulance Station,4eb842ba9adfc6871397b468,0,Medical Center,http://tour-pedia.org/api/getPlaceDetails?id=62668,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62668
,poi,62670,51.542953,-0.174216,London,Bus Stop D,4eb854760aaf1abee0861634,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62670,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62670
,poi,62672,51.432577481819,-0.11794155152258,London,Refuge Temple,4eb85a9c991165b7639e5349,0,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=62672,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62672
Middleton Road,poi,62680,51.3912628,-0.1858296,London,Faccini House Surgery,4eb90ee7f5b94bd85d4f5f56,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=62680,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62680
,poi,62681,51.452056,-0.096141,London,Elmlodge Health Centre,4eb90fa0e30006eb13a2f754,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=62681,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62681
,poi,62682,51.543229298699,-0.092314037448943,London,Islington Council,4eb914c50aaf1abee0d1e1b3,0,City Hall,http://tour-pedia.org/api/getPlaceDetails?id=62682,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62682
52 Myddleton Road,poi,62687,51.606240086661,-0.1148071905046,London,The Surgery,4eb9334a61af0dda91eea7c8,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=62687,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62687
,poi,62690,51.450916301571,0.010947182202584,London,Southbrook Road,4eb94547775b544c28e737d5,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=62690,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62690
,poi,62691,51.50876553364,0.026224369364717,London,WTM Excel,4eb94ee4e5fa17fc88656f97,0,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=62691,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62691
,poi,62693,51.354600094061,-0.14872186216167,London,Woodcote road / Stafford Road Bus Stop H,4eb975c1b8f786e276e87a95,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62693,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62693
,poi,62700,51.468358423271,-0.093885800594335,London,Arthur Levin Building,4eb9a716d3e3d5c4f8029d99,0,Medical Center,http://tour-pedia.org/api/getPlaceDetails?id=62700,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62700
Upminster Rd.,poi,62702,51.560166,0.228385,London,Upminster Road,4eb9b20d0aaf8d2e259453b6,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62702,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62702
52 upper street,poi,62703,51.577634641661,-0.13016476033932,London,Business design centre ltd,4eb9d1bc9adfe14d040bad5d,0,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=62703,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62703
,poi,62705,51.477918424701,-0.40496,London,Waggoner Roundabout,4eba2c8bb634fa2e62daccd2,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62705,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62705
12-18 High Road,poi,62710,51.587529730522,-0.16395807266235,London,GLH,4eba89445c5c0e067d5d8b8b,0,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=62710,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62710
,poi,62716,51.507692,0.028394,London,Merdian Club Reception,4ebab810f790d394b5f16ee9,0,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=62716,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62716
Moving Target!,poi,62717,51.450974876585,0.045173916858338,London,TFL Bus B16,4ebac18e4901d7070b3ae568,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62717,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62717
,poi,62718,51.571289619308,-0.11504298651431,London,CT Bus Stop,4ebac8cb8b81b89ad33bc45e,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62718,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62718
,poi,62719,51.488105783389,-0.018734767646735,London,Bus Stop G,4ebaccc2775b2c800cf92180,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62719,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62719
,poi,62720,51.524511857846,-0.014770470797439,London,Devons Rad Walk-In Centre,4ebacf579a52fcb9eecbe9e5,0,Emergency Room,http://tour-pedia.org/api/getPlaceDetails?id=62720,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62720
,poi,62721,51.543511802897,-0.36434025321047,London,Signature Transfers,4ebad16a4901d7070b4214db,0,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=62721,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62721
73 Southbury Road,poi,62729,51.652059023403,-0.074021008351886,London,Southbury Road GP Surgery,4ebb8857be7b329d907a4423,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=62729,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62729
Bishopsgate,poi,62730,51.528320572287,-0.07963436573131,London,National Express Bus to Stansted Airport,4ebb895ae5faf7ab65620449,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62730,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62730
,poi,62731,51.499857604546,-0.015724832830537,London,Docklands Dental & Complementary Health Care,4ebb9bf12c5bf3fb890c7ceb,0,Dentist's Office,http://tour-pedia.org/api/getPlaceDetails?id=62731,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62731
Epsom Railway Station,poi,62735,51.537119264036,-0.35400970849295,London,E10 bus stop,4ebbb50d9adf82e80644586f,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62735,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62735
John Ruskin Street,poi,62744,51.480981657261,-0.10298596656037,London,John Ruskin Street ®,4ebc234a6c25b8c5fa4cfdf2,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62744,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62744
South Street,poi,62750,51.568166381577,0.18972433574371,London,Clydesdale Ave,4ebc586ce300ba1043a99ba4,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62750,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62750
Sipson Road,poi,62751,51.494900932808,-0.45669999786854,London,National express,4ebcb92f0aaf88633b75fe83,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62751,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62751
"East Dulwich Rail Station, Camberwell, Greater London SE22 8",poi,62752,51.461131065327,-0.080707797283604,London,Platform 2,4ebcd96102d5e32b7b9b33bd,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62752,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62752
"Norwood Junction, Croydon, Greater London SE25 5",poi,62753,51.397339967056,-0.074525244241613,London,Platform 4,4ebcdff861af9815e0e59f44,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62753,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62753
,poi,62764,51.4941985,-0.25815,London,Dolman Road,4ebd3b2677c8c21dea7040ae,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=62764,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62764
,poi,62766,51.462929861387,-0.21595568625346,London,14 to Putney Heath,4ebd5c118b81967ad1e54df6,0,General Travel,http://tour-pedia.org/api/getPlaceDetails?id=62766,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62766
73 Kings Ave.,poi,62771,51.455678278322,-0.12878894805908,London,Territorial Army Centre,4ebd73dcb803c81b9289e7b0,0,Military Base,http://tour-pedia.org/api/getPlaceDetails?id=62771,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62771
Lower Boston Road,poi,62775,51.506399127164,-0.3381787796188,London,Lower Boston Road Bus Stop - E8 and 195,4ebd9396e300ba10443a5569,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62775,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62775
,poi,62779,51.525536485342,-0.20433371870932,London,N18 TFL Bus To Harrow Weald,4ebdda259a52cce4f2a7d89e,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62779,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62779
,poi,62795,51.52823651885,-0.33266018648035,London,E9 bus stop,4ebee2770e019a162a5b2466,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62795,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62795
Katherine St.,poi,62814,51.372275997916,-0.099724531173706,London,The Cenotaph (Croydon),4ebfc017e5fae16464751b78,0,Monument / Landmark,http://tour-pedia.org/api/getPlaceDetails?id=62814,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62814
"22 hetsmere road, canary wharf",poi,62819,51.5218855,-0.0461343,London,Docklands light railway,4ebfd570b803bca7de431f47,0,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=62819,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62819
,poi,62822,51.585805171721,-0.27314134733948,London,Valley Drive Bus Stop,4ec002ee8b81127c0b43bec0,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62822,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62822
,poi,62832,51.490941042179,-0.076058532513234,London,Southwark Pound,4ec06ac5cc212562ad7c5af4,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=62832,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62832
Upminster Rd.,poi,62833,51.560010725566,0.22966146469116,London,Doggetts Corner,4ec0759761af06192b913090,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62833,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62833
,poi,62834,51.530329029566,0.092849487427108,London,Bus Stop F,4ec0b7114901f56b0e6b6d9f,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62834,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62834
,poi,62837,51.361914845761,-0.29796282431999,London,St Hellier Hospital,4ec0db162c5b252c1a199a24,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=62837,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62837
,poi,62838,51.4473352,-0.1933631,London,B4 Theatre,4ec0db579911a2ec5c6ec99e,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=62838,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62838
,poi,62839,51.584040204579,-0.11629919877168,London,Bus Stop V,4ec0eb024690d23389d5ecf5,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62839,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62839
Archway Road,poi,62842,51.568117857196,-0.13335792298932,London,Bus Stop M,4ec10ae977c885a64ef79af5,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62842,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62842
Fulham Road,poi,62845,51.490272527152,-0.17372613472693,London,Royal Brompton Hospital | Heart and Lung Specialists,4ec13e9e6da15b4ddfa4cecb,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=62845,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62845
Dagenham Dock Railway Station,poi,62847,51.526090487871,0.14605433052955,London,Platform 1,4ec155836c25dfd98253a516,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=62847,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62847
,poi,62850,51.591512833462,-0.017574878940861,London,Bell Corner,4ec15c5d30f82a2e13cf48ac,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62850,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62850
,poi,62851,51.574672698975,0.18344137072563,London,Bus Stop Z,4ec1629f30f82a2e13d24d35,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62851,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62851
,poi,62857,51.4622515,-0.37077016666667,London,Victoria Ave,4ec1addce3005ff92a902add,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=62857,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62857
Dagenham Dock Railway Station,poi,62860,51.526223,0.145936,London,Platform 2,4ec210db775b98876f31ccbe,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=62860,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62860
"Stratheden Rd, London SE3",poi,62861,51.47407439,0.01621846,London,Bus Stop N,4ec2166261af06192c46aa07,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62861,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62861
152-154 Coles Green Road,poi,62862,51.568080781399,-0.23456454277039,London,Exclusive Airports,4ec21a6bd5fb50d70f8c0174,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=62862,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62862
,poi,62863,51.375472,-0.092636,London,Platform 7,4ec21caa9adfe2b7b72ea2c7,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62863,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62863
,poi,62866,51.350580958599,-0.039404423208349,London,Forestdale Surgery,4ec235b0d3e3700a5c97a246,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=62866,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62866
Upper St.,poi,62875,51.535725227689,-0.10362714529037,London,Sir Hugh Myddelton Statue,4ec2722a29c25ce5a3262450,0,Monument / Landmark,http://tour-pedia.org/api/getPlaceDetails?id=62875,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62875
,poi,62877,51.5247271,-0.2211155,London,14.06 London to St Austell,4ec272d46da15b4de02f46a6,0,Train,http://tour-pedia.org/api/getPlaceDetails?id=62877,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62877
,poi,62884,51.569495613787,-0.40425173811365,London,Cedars Medical Centre,4ec297f14690d2338a98bfbd,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=62884,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62884
,poi,62893,51.456891038913,-0.19348434387578,London,Bus stop U,4ec2c1056da17f33e438efe0,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62893,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62893
,poi,62895,51.393356874224,-0.077856152136438,London,Norwood Traincrew Depot,4ec3402e9a524f6c4731055a,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62895,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62895
,poi,62896,51.393133895902,-0.075064048789386,London,Norwood Train Crew Depot,4ec343ee93ad2f88386bf2ff,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62896,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62896
,poi,62898,51.596751,-0.109758,London,Bus Stop G,4ec378bdb8f7c5f293df5a65,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62898,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62898
,poi,62900,51.389162117904,-0.18912256284706,London,Theatre A2,4ec37b3877c83d76b1652c04,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=62900,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62900
35 vicarage lane,poi,62906,51.541117,0.010557,London,uk smiles,4ec39d15be7b4ee610c17717,0,Dentist's Office,http://tour-pedia.org/api/getPlaceDetails?id=62906,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62906
"Wood Street, Surrey GU3 3",poi,62908,51.412590026855,-0.30276200175285,London,Bus Stop R,4ec3b0f177c83d76b181e172,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62908,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62908
"East Dulwich Railway Station, Grove Vale, Southwark, London SE22 8EF",poi,62915,51.461064147178,-0.080669270365394,London,Platform 1,4ec4011cb8f7c5f29431166c,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62915,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62915
Woodbines Ave.,poi,62921,51.40353,-0.307779,London,Kingston Riverside Dental Practice,4ec4bc2861af4438d0faf037,0,Dentist's Office,http://tour-pedia.org/api/getPlaceDetails?id=62921,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62921
Moving Target!,poi,62922,51.577503425789,0.065251905084627,London,TfL Bus 179,4ec4bef42c5b6307e681e6f0,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62922,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62922
,poi,62925,51.594464,0.024505,London,Bus Stop G,4ec4c72b49017fff08acaec4,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62925,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62925
,poi,62926,51.575358661271,-0.32063178511304,London,Parexel,4ec4cd766da117f8e5d563b0,0,Medical Center,http://tour-pedia.org/api/getPlaceDetails?id=62926,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62926
87 Masbro Road,poi,62931,51.500276491398,-0.21661448016599,London,The Situation Room @ Masbro Centre,4ec4de839911232436caa1d4,0,Meeting Room,http://tour-pedia.org/api/getPlaceDetails?id=62931,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62931
Highbury & Islington station,poi,62934,51.545939645723,-0.10474400908478,London,Platform 7,4ec4e3cf49017fff08b7cd80,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62934,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62934
,poi,62941,51.457977521634,0.082814565879351,London,Lay-by,4ec50312e300e6894f24e817,0,Rest Area,http://tour-pedia.org/api/getPlaceDetails?id=62941,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62941
Mainridge Road,poi,62946,51.457262883276,0.082208235743866,London,Bus Stop N,4ec5214593adf4e73edeb9c8,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62946,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62946
,poi,62950,51.43299,0.1042,London,Hatherly crescent bus stop,4ec53be29911232436f6cfbe,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62950,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62950
,poi,62951,51.584580950142,-0.29751527216491,London,Honeypot lane Medical Centre,4ec5463b5c5c09569ba97275,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=62951,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62951
,poi,62960,51.509974,-0.336192,London,Horizons Centre,4ec564d90aaf9233edd311dc,0,Government Building,http://tour-pedia.org/api/getPlaceDetails?id=62960,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62960
,poi,62968,51.434530674673,-0.12838246617298,London,Bus Stop F,4ec5a98f6c251306c953ac02,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62968,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62968
,poi,62969,51.475550231724,0.081087579818785,London,"Warland busstop, woodland estate Plumstead .",4ec5dff7d3e3e131f05e173a,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62969,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62969
Queens Road Peckham Rail Station,poi,62971,51.474158,-0.056997962013618,London,Platform 2,4ec613a6e5fa232a737b4040,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62971,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62971
